step,portfolio_return,top_market_token_id,top_market_domain,top_market_question,top_market_contribution,top_domain,top_domain_contribution,top_market_token_id_signed,top_market_domain_signed,top_market_signed_contribution,top_domain_signed,top_domain_signed_contribution
6865,-4.6282720873975674e-05,92206458231325096769152348269441704588222763710040504959674288895806154976594,airdrops,MegaETH market cap (FDV) >$3B one day after launch?,-4.6282720873975674e-05,airdrops,-4.6282720873975674e-05,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6866,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6867,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6868,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6869,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6870,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6871,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6872,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6873,-1.2686008560341726e-06,70026524713009669538763377800911903794570186848119999786864842995489783143838,abraham-accords,Will Somaliland join the Abraham Accords before 2027?,-1.2686008560341726e-06,abraham-accords,-1.2686008560341726e-06,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6874,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6875,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6876,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6877,-0.0009095755725405722,94195159380649683762164114216519545499991614727769221572315275622082093227806,felix,Felix Protocol FDV above $300M one day after launch?,-0.0009095755725405722,felix,-0.0009095755725405722,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6878,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6879,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6880,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6881,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6882,0.00019597140619919854,93766990226491733942214251921024942451432775407674989883724893659074859142435,climate-science,Will 2026 be the second-hottest year on record?,0.00019597140619919854,climate-science,0.00019597140619919854,93766990226491733942214251921024942451432775407674989883724893659074859142435,climate-science,0.00019597140619919854,climate-science,0.00019597140619919854
6883,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6884,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6885,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6886,-0.015201146740852663,46551195771960533081545368009925141952498658652959429196677286705276507790996,best-of-2025,Will Lucas rank #1 among boy names on the SSA’s official list for 2025?,-0.01456068245237492,best-of-2025,-0.01456068245237492,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6887,8.037702378710445e-05,92206458231325096769152348269441704588222763710040504959674288895806154976594,airdrops,MegaETH market cap (FDV) >$3B one day after launch?,8.037702378710445e-05,airdrops,8.037702378710445e-05,92206458231325096769152348269441704588222763710040504959674288895806154976594,airdrops,8.037702378710445e-05,airdrops,8.037702378710445e-05
6888,-3.057756486689771e-06,5161623255678193352839985156330393796378434470119114669671615782853260939535,foreign-policy,Will Trump acquire Greenland before 2027?,-3.057756486689771e-06,foreign-policy,-3.057756486689771e-06,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6889,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6890,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6891,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6892,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6893,-0.0005717003549988461,94195159380649683762164114216519545499991614727769221572315275622082093227806,felix,Felix Protocol FDV above $300M one day after launch?,-0.0005717003549988461,felix,-0.0005717003549988461,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6894,1.0853583518475128e-06,2505045451674943447519228800725933725750838307553383437231238252001926532847,comex-gold-futures,"Will Gold (GC) hit (HIGH) $6,500 by end of June?",1.0853583518475128e-06,comex-gold-futures,1.0853583518475128e-06,2505045451674943447519228800725933725750838307553383437231238252001926532847,comex-gold-futures,1.0853583518475128e-06,comex-gold-futures,1.0853583518475128e-06
6895,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6896,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6897,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6898,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6899,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6900,0.01966041708487141,46551195771960533081545368009925141952498658652959429196677286705276507790996,best-of-2025,Will Lucas rank #1 among boy names on the SSA’s official list for 2025?,0.01966041708487141,best-of-2025,0.01966041708487141,46551195771960533081545368009925141952498658652959429196677286705276507790996,best-of-2025,0.01966041708487141,best-of-2025,0.01966041708487141
6901,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6902,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6903,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6904,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6905,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6906,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6907,-0.0002095380428093695,94195159380649683762164114216519545499991614727769221572315275622082093227806,felix,Felix Protocol FDV above $300M one day after launch?,-0.0002095380428093695,felix,-0.0002095380428093695,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
6908,1.0734307295682538e-06,2505045451674943447519228800725933725750838307553383437231238252001926532847,comex-gold-futures,"Will Gold (GC) hit (HIGH) $6,500 by end of June?",1.0734307295682538e-06,comex-gold-futures,1.0734307295682538e-06,2505045451674943447519228800725933725750838307553383437231238252001926532847,comex-gold-futures,1.0734307295682538e-06,comex-gold-futures,1.0734307295682538e-06
6909,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
